"Div.Name","Sch.Name","Subject","All Students","Asian","Black","Economically Disadvantaged","English Learners","Female","Hispanic","Male","Students with Disabilities","White"
"Warren County ","Ressie Jeffries Elementary","English: Reading",69,NA,74,62,67,74,70,65,21,68
"Warren County ","Ressie Jeffries Elementary","History and Social Sciences",86,NA,75,85,NA,90,100,81,71,86
"Warren County ","Ressie Jeffries Elementary","Mathematics",78,NA,74,70,83,77,75,79,32,79
"Warren County ","Ressie Jeffries Elementary","Science",74,NA,88,67,NA,72,75,75,21,73
"Warren County ","Warren County High","English: Reading",84,NA,71,78,NA,93,78,76,59,84
"Warren County ","Warren County High","English: Writing",80,100,83,74,NA,88,80,72,45,80
"Warren County ","Warren County High","History and Social Sciences",77,83,56,70,29,76,67,79,49,78
"Warren County ","Warren County High","Mathematics",87,NA,69,84,71,86,91,88,64,88
"Warren County ","Warren County High","Science",83,83,76,75,30,85,67,82,40,85
"Warren County ","Leslie Fox Keyser Elementary","English: Reading",73,NA,67,69,40,72,64,73,42,74
"Warren County ","Leslie Fox Keyser Elementary","History and Social Sciences",91,NA,100,87,NA,90,NA,92,62,89
"Warren County ","Leslie Fox Keyser Elementary","Mathematics",81,NA,81,74,80,79,82,82,53,81
"Warren County ","Leslie Fox Keyser Elementary","Science",74,NA,60,67,NA,77,NA,69,27,74
"Warren County ","E. Wilson Morrison Elementary","English: Reading",62,100,48,54,53,67,52,57,21,63
"Warren County ","E. Wilson Morrison Elementary","History and Social Sciences",47,NA,25,38,NA,51,40,42,11,47
"Warren County ","E. Wilson Morrison Elementary","Mathematics",69,100,65,64,60,69,59,70,21,69
"Warren County ","E. Wilson Morrison Elementary","Science",57,NA,14,48,NA,53,29,60,33,68
"Tazewell County ","Springville Elementary","English: Reading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tazewell County ","Springville Elementary","History and Social Sciences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tazewell County ","Springville Elementary","Mathematics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tazewell County ","Springville Elementary","Science",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tazewell County ","Graham Intermediate","English: Reading",82,NA,74,77,NA,85,NA,79,64,84
"Tazewell County ","Graham Intermediate","History and Social Sciences",84,NA,71,80,NA,79,NA,88,67,87
"Tazewell County ","Graham Intermediate","Mathematics",87,NA,74,82,NA,89,NA,86,58,89
"Tazewell County ","Graham Intermediate","Science",91,NA,75,86,NA,92,NA,89,75,93
"Tazewell County ","Graham High","English: Reading",94,NA,NA,86,NA,97,NA,92,75,96
"Tazewell County ","Graham High","English: Writing",100,NA,NA,100,NA,100,NA,100,NA,100
"Tazewell County ","Graham High","History and Social Sciences",86,90,75,78,NA,86,NA,85,53,86
"Tazewell County ","Graham High","Mathematics",87,100,64,79,NA,90,NA,83,45,87
"Tazewell County ","Graham High","Science",88,100,77,81,NA,91,NA,84,63,88
"Tazewell County ","Raven Elementary","English: Reading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tazewell County ","Raven Elementary","History and Social Sciences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tazewell County ","Raven Elementary","Mathematics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tazewell County ","Raven Elementary","Science",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tazewell County ","Tazewell High","English: Reading",93,NA,NA,89,NA,97,NA,89,94,94
"Tazewell County ","Tazewell High","English: Writing",100,NA,NA,100,NA,100,NA,100,NA,100
"Tazewell County ","Tazewell High","History and Social Sciences",83,NA,83,77,NA,86,NA,79,45,83
"Tazewell County ","Tazewell High","Mathematics",95,NA,NA,96,NA,95,NA,96,100,96
"Tazewell County ","Tazewell High","Science",92,NA,NA,88,NA,94,NA,90,77,92
"Tazewell County ","Cedar Bluff Elementary","English: Reading",82,NA,NA,73,NA,80,NA,83,68,83
"Tazewell County ","Cedar Bluff Elementary","History and Social Sciences",90,NA,NA,89,NA,94,NA,86,63,92
"Tazewell County ","Cedar Bluff Elementary","Mathematics",90,NA,NA,86,NA,88,NA,92,68,90
"Tazewell County ","Cedar Bluff Elementary","Science",80,NA,NA,67,NA,74,NA,87,60,81
"Tazewell County ","Richlands Middle","English: Reading",83,NA,80,81,NA,83,NA,84,59,83
"Tazewell County ","Richlands Middle","English: Writing",73,NA,NA,66,NA,74,NA,72,40,73
"Tazewell County ","Richlands Middle","History and Social Sciences",84,NA,NA,78,NA,81,NA,86,60,84
"Tazewell County ","Richlands Middle","Mathematics",89,NA,80,86,NA,91,NA,87,73,89
"Tazewell County ","Richlands Middle","Science",80,NA,NA,77,NA,75,NA,84,53,80
"Tazewell County ","Richlands Elementary","English: Reading",80,NA,NA,76,NA,86,NA,75,56,81
"Tazewell County ","Richlands Elementary","History and Social Sciences",96,NA,NA,95,NA,98,NA,93,79,97
"Tazewell County ","Richlands Elementary","Mathematics",93,NA,NA,93,NA,95,NA,91,77,94
"Tazewell County ","Richlands Elementary","Science",92,NA,NA,91,NA,90,NA,94,71,92
"Tazewell County ","Richlands High","English: Reading",89,NA,NA,84,NA,92,NA,85,45,88
"Tazewell County ","Richlands High","English: Writing",95,NA,NA,92,NA,95,NA,94,80,95
"Tazewell County ","Richlands High","History and Social Sciences",87,NA,NA,81,NA,85,NA,90,62,87
"Tazewell County ","Richlands High","Mathematics",95,NA,NA,93,NA,96,NA,93,77,95
"Tazewell County ","Richlands High","Science",93,NA,NA,91,NA,90,NA,96,71,93
"Tazewell County ","North Tazewell Elementary","English: Reading",79,NA,NA,80,NA,80,NA,78,69,78
"Tazewell County ","North Tazewell Elementary","History and Social Sciences",94,NA,NA,93,NA,87,NA,100,60,93
"Tazewell County ","North Tazewell Elementary","Mathematics",86,NA,NA,86,NA,90,NA,83,63,86
"Tazewell County ","North Tazewell Elementary","Science",88,NA,NA,87,NA,93,NA,83,80,86
"Tazewell County ","Tazewell Elementary","English: Reading",83,NA,63,77,NA,85,NA,81,68,86
"Tazewell County ","Tazewell Elementary","History and Social Sciences",94,NA,100,92,NA,94,NA,94,80,95
"Tazewell County ","Tazewell Elementary","Mathematics",95,NA,100,94,NA,95,NA,96,77,95
"Tazewell County ","Tazewell Elementary","Science",81,NA,50,71,NA,71,NA,88,89,83
"Tazewell County ","Abb's Valley-Boissevain Elementary","English: Reading",71,NA,NA,60,NA,74,NA,68,50,70
"Tazewell County ","Abb's Valley-Boissevain Elementary","History and Social Sciences",75,NA,NA,62,NA,73,NA,76,33,74
"Tazewell County ","Abb's Valley-Boissevain Elementary","Mathematics",80,NA,NA,75,NA,79,NA,81,72,80
"Tazewell County ","Abb's Valley-Boissevain Elementary","Science",85,NA,NA,81,NA,86,NA,83,100,84
"Tazewell County ","Tazewell Middle","English: Reading",85,NA,75,79,NA,89,NA,80,55,85
"Tazewell County ","Tazewell Middle","English: Writing",78,NA,NA,71,NA,86,NA,68,27,78
"Tazewell County ","Tazewell Middle","History and Social Sciences",86,NA,NA,82,NA,89,NA,83,54,85
"Tazewell County ","Tazewell Middle","Mathematics",88,NA,64,83,NA,94,NA,83,64,89
"Tazewell County ","Tazewell Middle","Science",82,NA,NA,76,NA,84,NA,80,43,82
"Tazewell County ","Graham Middle","English: Reading",83,NA,81,76,NA,85,NA,81,46,84
"Tazewell County ","Graham Middle","English: Writing",72,NA,80,67,NA,77,NA,68,33,72
"Tazewell County ","Graham Middle","History and Social Sciences",85,NA,80,75,NA,79,NA,90,50,86
"Tazewell County ","Graham Middle","Mathematics",91,NA,88,89,NA,91,NA,92,63,92
"Tazewell County ","Graham Middle","Science",79,NA,60,67,NA,69,NA,89,28,80
"Bath County ","Valley Elementary","English: Reading",71,NA,80,64,NA,77,NA,65,36,71
"Bath County ","Valley Elementary","History and Social Sciences",73,NA,NA,70,NA,77,NA,68,43,73
"Bath County ","Valley Elementary","Mathematics",85,NA,100,80,NA,88,NA,81,43,85
"Bath County ","Valley Elementary","Science",87,NA,NA,80,NA,100,NA,79,NA,86
"Sussex County ","Sussex Central Elementary","English: Reading",78,NA,77,75,NA,82,86,75,64,84
"Sussex County ","Sussex Central Elementary","History and Social Sciences",77,NA,77,72,NA,78,NA,76,50,82
"Sussex County ","Sussex Central Elementary","Mathematics",88,NA,86,85,NA,88,86,88,75,94
"Sussex County ","Sussex Central Elementary","Science",89,NA,87,79,NA,88,NA,89,75,94
"Sussex County ","Sussex Central Middle","English: Reading",75,NA,73,72,40,82,71,69,47,78
"Sussex County ","Sussex Central Middle","English: Writing",74,NA,73,73,NA,79,NA,71,29,79
"Sussex County ","Sussex Central Middle","History and Social Sciences",93,NA,92,91,NA,94,100,93,69,95
"Sussex County ","Sussex Central Middle","Mathematics",84,NA,83,81,NA,90,83,77,64,84
"Sussex County ","Sussex Central Middle","Science",86,NA,83,86,NA,76,67,95,75,100
"Bath County ","Bath County High","English: Reading",87,NA,NA,78,NA,90,NA,83,67,87
"Bath County ","Bath County High","English: Writing",73,NA,NA,59,NA,82,NA,61,63,72
"Bath County ","Bath County High","History and Social Sciences",62,NA,NA,51,NA,52,NA,73,42,61
"Bath County ","Bath County High","Mathematics",86,NA,NA,80,NA,92,NA,80,58,85
"Bath County ","Bath County High","Science",88,NA,NA,86,NA,82,NA,94,73,88
"Sussex County ","Sussex Central High","English: Reading",84,NA,84,81,NA,88,NA,80,33,81
"Sussex County ","Sussex Central High","English: Writing",79,NA,79,78,NA,89,NA,72,35,78
"Sussex County ","Sussex Central High","History and Social Sciences",73,NA,70,69,NA,74,100,72,36,76
"Sussex County ","Sussex Central High","Mathematics",72,NA,74,70,NA,74,71,70,48,64
"Sussex County ","Sussex Central High","Science",74,NA,70,72,NA,76,100,71,29,82
"Bath County ","Millboro Elementary","English: Reading",88,NA,NA,90,NA,93,NA,83,71,88
"Bath County ","Millboro Elementary","History and Social Sciences",94,NA,NA,100,NA,100,NA,88,86,94
"Bath County ","Millboro Elementary","Mathematics",93,NA,NA,94,NA,93,NA,93,88,93
"Bath County ","Millboro Elementary","Science",94,NA,NA,91,NA,100,NA,90,NA,94
"Surry County ","Luther P. Jackson Middle","English: Reading",80,NA,79,77,NA,84,100,76,57,81
"Surry County ","Luther P. Jackson Middle","English: Writing",68,NA,71,63,NA,78,NA,58,0,68
"Surry County ","Luther P. Jackson Middle","History and Social Sciences",83,NA,74,79,NA,83,NA,83,69,100
"Surry County ","Luther P. Jackson Middle","Mathematics",86,NA,84,84,NA,92,86,81,67,89
"Surry County ","Luther P. Jackson Middle","Science",81,NA,72,78,NA,82,100,80,53,91
"Surry County ","Surry Elementary","English: Reading",66,NA,53,54,NA,77,NA,59,35,79
"Surry County ","Surry Elementary","History and Social Sciences",83,NA,81,77,NA,89,NA,79,30,79
"Surry County ","Surry Elementary","Mathematics",80,NA,67,76,NA,88,NA,75,50,93
"Surry County ","Surry County High","English: Reading",89,NA,88,86,NA,90,NA,89,33,92
"Surry County ","Surry County High","English: Writing",86,NA,85,85,NA,90,NA,83,17,93
"Surry County ","Surry County High","History and Social Sciences",74,NA,68,67,NA,72,NA,75,40,82
"Surry County ","Surry County High","Mathematics",73,NA,71,69,NA,72,NA,75,50,78
"Surry County ","Surry County High","Science",83,NA,77,76,NA,81,NA,85,53,94
"Stafford County ","Rockhill Elementary","English: Reading",83,82,85,70,28,82,76,83,60,85
"Stafford County ","Rockhill Elementary","History and Social Sciences",81,NA,67,54,80,76,92,86,73,77
"Stafford County ","Rockhill Elementary","Mathematics",88,91,83,83,72,90,83,86,67,91
"Stafford County ","Rockhill Elementary","Science",81,80,71,78,33,82,76,80,67,85
"Stafford County ","Widewater Elementary","English: Reading",66,75,69,60,40,70,62,63,33,67
"Stafford County ","Widewater Elementary","History and Social Sciences",68,86,67,63,NA,66,86,70,18,60
"Stafford County ","Widewater Elementary","Mathematics",76,75,77,70,50,80,75,72,30,76
"Stafford County ","Widewater Elementary","Science",67,80,69,62,36,69,58,65,50,67
"Stafford County ","Shirley C. Heim Middle","English: Reading",74,84,71,66,12,78,63,70,35,85
"Stafford County ","Shirley C. Heim Middle","English: Writing",58,88,54,52,9,62,49,55,19,69
"Stafford County ","Shirley C. Heim Middle","History and Social Sciences",77,100,70,67,31,76,66,77,55,88
"Stafford County ","Shirley C. Heim Middle","Mathematics",83,92,79,77,35,84,76,81,46,90
"Stafford County ","Shirley C. Heim Middle","Science",79,100,73,67,23,76,64,80,43,95
"Stafford County ","Anthony Burns Elementary","English: Reading",71,68,67,58,30,78,64,66,26,84
"Stafford County ","Anthony Burns Elementary","History and Social Sciences",73,100,66,63,NA,67,65,78,70,86
"Stafford County ","Anthony Burns Elementary","Mathematics",78,82,72,67,52,80,79,76,30,84
"Stafford County ","Anthony Burns Elementary","Science",77,67,73,64,11,76,78,78,13,88
"Stafford County ","Donald B. Dixon-Lyle R. Smith Middle","English: Reading",79,77,69,68,33,83,70,76,44,84
"Stafford County ","Donald B. Dixon-Lyle R. Smith Middle","English: Writing",59,NA,60,48,NA,70,34,49,12,61
"Stafford County ","Donald B. Dixon-Lyle R. Smith Middle","History and Social Sciences",76,NA,56,66,NA,75,76,77,48,83
"Stafford County ","Donald B. Dixon-Lyle R. Smith Middle","Mathematics",87,87,79,80,67,91,86,84,53,91
"Stafford County ","Donald B. Dixon-Lyle R. Smith Middle","Science",82,67,83,70,NA,81,68,83,56,86
"Stafford County ","Conway Elementary","English: Reading",81,100,69,67,37,85,77,77,38,85
"Stafford County ","Conway Elementary","History and Social Sciences",73,NA,52,45,NA,72,75,73,38,80
"Stafford County ","Conway Elementary","Mathematics",84,100,63,73,63,83,88,85,52,86
"Stafford County ","Conway Elementary","Science",70,67,42,56,0,70,61,71,25,79
"Stafford County ","Mountain View High ","English: Reading",93,83,82,81,40,94,88,92,67,96
"Stafford County ","Mountain View High ","English: Writing",89,83,80,69,20,92,80,87,36,93
"Stafford County ","Mountain View High ","History and Social Sciences",86,96,75,77,59,83,85,89,77,89
"Stafford County ","Mountain View High ","Mathematics",85,100,78,80,56,87,86,84,64,86
"Stafford County ","Mountain View High ","Science",89,81,82,83,53,89,85,90,70,92
"Stafford County ","Margaret Brent Elementary ","English: Reading",87,85,66,70,65,88,80,85,65,91
"Stafford County ","Margaret Brent Elementary ","History and Social Sciences",88,NA,80,90,NA,81,68,95,83,92
"Stafford County ","Margaret Brent Elementary ","Mathematics",92,92,73,90,90,89,91,95,69,96
"Stafford County ","Margaret Brent Elementary ","Science",84,80,60,41,50,83,80,85,42,91
"Stafford County ","Kate Waller Barrett Elementary","English: Reading",78,80,68,69,44,82,74,73,40,89
"Stafford County ","Kate Waller Barrett Elementary","History and Social Sciences",76,NA,60,70,NA,78,91,73,41,84
"Stafford County ","Kate Waller Barrett Elementary","Mathematics",86,87,75,81,74,86,88,85,47,93
"Stafford County ","Kate Waller Barrett Elementary","Science",87,100,76,82,83,88,83,86,73,96
"Stafford County ","Rodney E. Thompson Middle","English: Reading",89,98,81,74,50,89,84,90,60,93
"Stafford County ","Rodney E. Thompson Middle","English: Writing",72,90,52,46,33,83,69,63,25,79
"Stafford County ","Rodney E. Thompson Middle","History and Social Sciences",87,89,79,75,NA,86,89,88,50,87
"Stafford County ","Rodney E. Thompson Middle","Mathematics",93,95,90,84,78,93,90,92,62,94
"Stafford County ","Rodney E. Thompson Middle","Science",89,100,81,67,38,88,88,90,48,91
"Stafford County ","Rocky Run Elementary","English: Reading",74,56,66,63,26,78,74,69,45,79
"Stafford County ","Rocky Run Elementary","History and Social Sciences",77,NA,73,68,60,78,73,76,30,83
"Stafford County ","Rocky Run Elementary","Mathematics",83,55,80,69,56,84,87,82,67,87
"Stafford County ","Rocky Run Elementary","Science",75,NA,63,47,29,77,75,73,29,80
"Stafford County ","Colonial Forge High","English: Reading",91,87,89,83,18,92,83,90,56,97
"Stafford County ","Colonial Forge High","English: Writing",87,100,79,73,33,90,80,83,52,92
"Stafford County ","Colonial Forge High","History and Social Sciences",86,92,79,73,43,87,82,85,61,91
"Stafford County ","Colonial Forge High","Mathematics",91,98,89,84,77,94,92,88,79,92
"Stafford County ","Colonial Forge High","Science",90,92,82,73,52,93,85,87,65,95
"Stafford County ","Winding Creek Elementary","English: Reading",81,96,74,59,27,83,68,79,48,90
"Stafford County ","Winding Creek Elementary","History and Social Sciences",93,100,93,84,NA,92,94,94,63,93
"Stafford County ","Winding Creek Elementary","Mathematics",90,96,86,77,63,90,79,90,65,98
"Stafford County ","Winding Creek Elementary","Science",87,100,80,74,33,90,79,85,55,93
"Stafford County ","H.H. Poole Middle","English: Reading",81,86,72,68,16,82,75,81,50,88
"Stafford County ","H.H. Poole Middle","English: Writing",56,67,35,38,14,64,48,47,19,69
"Stafford County ","H.H. Poole Middle","History and Social Sciences",87,78,82,79,29,88,79,85,66,94
"Stafford County ","H.H. Poole Middle","Mathematics",85,91,74,75,54,87,82,83,52,92
"Stafford County ","H.H. Poole Middle","Science",72,100,48,60,22,70,68,75,34,83
"Stafford County ","Brooke Point High","English: Reading",87,100,77,79,33,92,83,83,39,95
"Stafford County ","Brooke Point High","English: Writing",78,86,68,67,6,84,74,73,21,86
"Stafford County ","Brooke Point High","History and Social Sciences",81,100,72,67,31,78,79,84,52,86
"Stafford County ","Brooke Point High","Mathematics",81,90,74,76,65,82,82,79,53,83
"Stafford County ","Brooke Point High","Science",84,89,72,73,29,84,83,84,58,90
"Stafford County ","Garrisonville Elementary","English: Reading",73,71,64,53,30,80,58,66,43,82
"Stafford County ","Garrisonville Elementary","History and Social Sciences",80,NA,71,88,NA,83,90,77,64,78
"Stafford County ","Garrisonville Elementary","Mathematics",85,100,79,76,60,88,78,82,48,89
"Stafford County ","Garrisonville Elementary","Science",84,NA,80,68,33,87,75,80,46,90
"Stafford County ","Andrew G. Wright Middle","English: Reading",82,85,79,67,24,83,71,81,48,88
"Stafford County ","Andrew G. Wright Middle","English: Writing",71,56,61,58,NA,80,66,63,34,76
"Stafford County ","Andrew G. Wright Middle","History and Social Sciences",78,NA,65,64,17,76,62,80,44,89
"Stafford County ","Andrew G. Wright Middle","Mathematics",90,95,83,84,56,91,88,90,68,93
"Stafford County ","Andrew G. Wright Middle","Science",85,80,85,71,40,81,77,89,56,88
"Stafford County ","Hampton Oaks Elementary","English: Reading",70,91,66,61,33,71,62,70,48,84
"Stafford County ","Hampton Oaks Elementary","History and Social Sciences",78,NA,61,69,NA,80,84,74,50,83
"Stafford County ","Hampton Oaks Elementary","Mathematics",80,82,77,71,56,80,74,80,45,90
"Stafford County ","Hampton Oaks Elementary","Science",69,80,68,58,11,71,60,67,54,86
"Stafford County ","Park Ridge Elementary","English: Reading",69,90,61,67,41,71,71,68,28,73
"Stafford County ","Park Ridge Elementary","History and Social Sciences",76,NA,66,75,NA,75,82,77,50,78
"Stafford County ","Park Ridge Elementary","Mathematics",78,80,69,79,48,76,81,79,36,83
"Stafford County ","Park Ridge Elementary","Science",73,NA,58,67,20,70,70,75,36,88
"Stafford County ","North Stafford High","English: Reading",90,88,85,86,41,90,81,91,67,98
